"OrderID,CustomerID,ProductID,SalesDate,QuantitySold,UnitPrice,TotalSales,TotalCost"
"3449,484,77,2023-03-02,17,24.41,414.97,165.92"
"3815,370,58,2023-07-21,17,465.53,7914.01,3165.57"
"2606,356,58,2023-05-18,14,465.53,6517.42,2606.94"
"3848,640,11,2023-07-24,13,448.65,5832.45,2332.98"
"1554,737,27,2023-11-14,8,24.15,193.2,77.28"
"82,427,52,2023-10-07,5,357.34,1786.7,714.7"
"3907,608,124,2023-06-03,15,324.36,4865.4,1946.1"
"2176,485,153,2023-02-10,2,390.77,781.54,312.62"
"1381,731,75,2023-02-20,6,181.69,1090.14,436.08"
"3351,547,66,2023-07-04,19,216.19,4107.61,1643.12"
"2894,210,26,2023-04-24,19,118.18,2245.42,898.13"
"2879,643,59,2023-07-23,10,243.48,2434.8,973.9"
"3878,859,65,2023-11-14,11,414.07,4554.77,1821.93"
"2340,392,63,2023-12-31,9,384.89,3464.01,1385.64"
"1397,214,89,2023-06-06,1,185.63,185.63,74.25"
"2222,171,89,2023-03-24,14,185.63,2598.82,1039.5"
"949,71,90,2023-08-07,20,172.65,3453.0,1381.2"
"3585,481,163,2023-06-09,2,468.26,936.52,374.6"
"3306,818,167,2023-11-04,5,351.25,1756.25,702.5"
"3446,90,136,2023-08-11,20,495.29,9905.8,3962.4"
"24,846,55,2023-11-06,11,214.11,2355.21,942.04"
"853,167,199,2023-07-19,4,82.52,330.08,132.04"
"2705,433,110,2023-10-07,3,411.59,1234.77,493.92"
"1735,197,138,2023-07-28,4,155.64,622.56,249.04"
"276,201,1,2023-11-13,3,445.05,1335.15,534.06"
"1799,185,98,2023-08-20,15,185.15,2777.25,1110.9"
"3754,320,143,2023-01-17,17,247.03,4199.51,1679.77"
"158,636,16,2023-02-20,10,446.94,4469.4,1787.8"
"2387,525,184,2023-06-06,15,70.14,1052.1,420.9"
"2563,663,58,2023-05-19,1,465.53,465.53,186.21"
"1174,465,21,2023-09-26,20,317.91,6358.2,2543.2"
"3106,806,20,2023-03-08,5,153.02,765.1,306.05"
"1525,814,17,2023-05-18,16,82.7,1323.2,529.28"
"568,406,61,2023-05-03,9,269.98,2429.82,971.91"
"3928,427,152,2023-12-21,16,64.13,1026.08,410.4"
"1234,789,28,2023-11-14,1,338.72,338.72,135.49"
"1546,527,40,2023-08-20,20,75.2,1504.0,601.6"
"591,799,199,2023-01-07,8,82.52,660.16,264.08"
"415,694,67,2023-08-26,13,42.94,558.22,223.34"
"61,165,125,2023-01-22,6,89.21,535.26,214.08"
"2278,410,65,2023-08-01,2,414.07,828.14,331.26"
"1779,572,103,2023-01-10,13,381.0,4953.0,1981.2"
"1684,543,26,2023-12-23,12,118.18,1418.16,567.24"
"303,455,125,2023-12-05,19,89.21,1694.99,677.92"
"2751,856,162,2023-01-31,1,11.75,11.75,4.7"
"1977,508,133,2023-03-28,11,371.32,4084.52,1633.83"
"274,750,194,2023-01-21,3,244.57,733.71,293.49"
"3193,606,164,2023-04-01,6,236.27,1417.62,567.06"
"3099,275,200,2023-02-27,2,40.22,80.44,32.18"
"2635,979,182,2023-06-17,5,301.46,1507.3,602.9"
"395,570,189,2023-02-08,11,156.75,1724.25,689.7"
"1682,964,137,2023-03-15,13,217.08,2822.04,1128.79"
"2787,807,163,2023-03-12,4,468.26,1873.04,749.2"
"1338,873,138,2023-07-18,20,155.64,3112.8,1245.2"
"3020,967,178,2023-08-28,17,317.95,5405.15,2162.06"
"2498,16,16,2023-06-04,15,446.94,6704.1,2681.7"
"781,237,151,2023-09-29,4,158.57,634.28,253.72"
"1720,596,35,2023-08-07,20,146.76,2935.2,1174.0"
"3929,74,28,2023-03-22,20,338.72,6774.4,2709.8"
"454,148,133,2023-11-07,4,371.32,1485.28,594.12"
"546,622,120,2023-11-27,8,481.98,3855.84,1542.32"
"3332,360,151,2023-01-09,11,158.57,1744.27,697.73"
"3226,868,62,2023-07-15,17,390.32,6635.44,2654.21"
"2370,278,77,2023-05-10,2,24.41,48.82,19.52"
"3971,315,114,2023-06-09,2,52.33,104.66,41.86"
"1590,819,93,2023-06-03,15,201.88,3028.2,1211.25"
"2767,313,98,2023-09-06,15,185.15,2777.25,1110.9"
"2899,220,59,2023-09-16,11,243.48,2678.28,1071.29"
"2888,73,199,2023-02-21,18,82.52,1485.36,594.18"
"231,336,7,2023-04-14,1,216.49,216.49,86.6"
"1651,932,108,2023-10-19,5,72.08,360.4,144.15"
"2156,332,99,2023-10-05,8,309.16,2473.28,989.28"
"1323,481,67,2023-04-25,6,42.94,257.64,103.08"
"1922,710,131,2023-02-21,7,308.57,2159.99,864.01"
"2893,570,20,2023-09-27,15,153.02,2295.3,918.15"
"1213,200,24,2023-01-30,1,402.4,402.4,160.96"
"3814,715,155,2023-11-20,14,119.52,1673.28,669.34"
"645,566,129,2023-09-20,18,357.11,6427.98,2571.12"
"3296,133,2,2023-09-10,3,174.02,522.06,208.83"
"1305,119,192,2023-06-07,5,249.39,1246.95,498.8"
"1735,197,81,2023-07-28,15,418.88,6283.2,2513.25"
"2711,479,125,2023-08-10,14,89.21,1248.94,499.52"
"1077,709,57,2023-01-04,13,440.68,5728.84,2291.51"
"3500,496,150,2023-04-24,3,304.42,913.26,365.31"
"3549,683,11,2023-05-19,7,448.65,3140.55,1256.22"
"492,406,182,2023-06-17,12,301.46,3617.52,1446.96"
"3580,411,117,2023-09-13,7,244.19,1709.33,683.76"
"660,964,19,2023-08-11,9,344.67,3102.03,1240.83"
"570,585,152,2023-02-26,13,64.13,833.69,333.45"
"3770,747,93,2023-01-08,14,201.88,2826.32,1130.5"
"811,306,67,2023-10-26,18,42.94,772.92,309.24"
"270,207,38,2023-09-05,13,461.25,5996.25,2398.5"
"189,150,77,2023-01-09,16,24.41,390.56,156.16"
"2327,323,81,2023-12-10,2,418.88,837.76,335.1"
"2976,972,33,2023-05-20,19,171.55,3259.45,1303.78"
"3017,528,30,2023-10-10,15,37.38,560.7,224.25"
"1876,32,124,2023-10-23,18,324.36,5838.48,2335.32"
"3598,445,71,2023-02-09,20,345.96,6919.2,2767.6"
"3714,71,172,2023-05-13,12,23.98,287.76,115.08"
"1260,634,193,2023-10-06,8,182.32,1458.56,583.44"
"3273,389,174,2023-11-15,14,385.51,5397.14,2158.8"
"75,598,96,2023-02-22,9,246.27,2216.43,886.59"
"3982,292,176,2023-01-07,13,450.69,5858.97,2343.64"
"1951,537,128,2023-11-17,16,375.47,6007.52,2403.04"
"126,310,61,2023-07-07,15,269.98,4049.7,1619.85"
"2220,852,89,2023-03-30,2,185.63,371.26,148.5"
"1138,114,82,2023-08-31,15,155.96,2339.4,935.7"
"3673,425,87,2023-02-12,12,87.05,1044.6,417.84"
"1289,535,185,2023-10-01,18,419.54,7551.72,3020.76"
"2703,191,82,2023-11-15,7,155.96,1091.72,436.66"
"2342,961,142,2023-12-02,13,253.28,3292.64,1317.03"
"3712,225,172,2023-05-04,2,23.98,47.96,19.18"
"3461,677,185,2023-09-01,7,419.54,2936.78,1174.74"
"2452,768,179,2023-05-08,8,332.3,2658.4,1063.36"
"2780,865,150,2023-03-07,7,304.42,2130.94,852.39"
"728,836,42,2023-12-12,9,167.68,1509.12,603.63"
"1785,953,55,2023-01-01,17,214.11,3639.87,1455.88"
"101,278,174,2023-06-03,5,385.51,1927.55,771.0"
"1764,474,147,2023-10-16,16,422.03,6752.48,2700.96"
"2709,427,25,2023-07-31,7,35.34,247.38,98.98"
"1950,304,182,2023-01-13,16,301.46,4823.36,1929.28"
"1747,603,100,2023-12-01,7,404.25,2829.75,1131.9"
"2509,347,163,2023-12-28,15,468.26,7023.9,2809.5"
"3434,279,131,2023-10-18,1,308.57,308.57,123.43"
"2615,382,141,2023-08-27,13,64.32,836.16,334.49"
"3763,951,58,2023-05-25,4,465.53,1862.12,744.84"
"3365,541,125,2023-11-29,16,89.21,1427.36,570.88"
"2882,937,25,2023-05-16,10,35.34,353.4,141.4"
"3302,562,86,2023-04-23,20,293.48,5869.6,2347.8"
"1276,20,13,2023-03-02,10,44.19,441.9,176.8"
"3741,548,66,2023-05-06,13,216.19,2810.47,1124.24"
"1604,979,137,2023-10-18,4,217.08,868.32,347.32"
"2160,317,183,2023-11-30,13,282.41,3671.33,1468.48"
"1717,403,193,2023-04-14,4,182.32,729.28,291.72"
"3614,33,100,2023-12-16,15,404.25,6063.75,2425.5"
"3773,99,47,2023-03-05,15,252.01,3780.15,1512.0"
"3234,832,63,2023-10-28,1,384.89,384.89,153.96"
"778,537,133,2023-11-04,1,371.32,371.32,148.53"
"552,160,183,2023-01-29,6,282.41,1694.46,677.76"
"3345,969,60,2023-07-11,19,225.42,4282.98,1713.23"
"3950,613,3,2023-05-08,1,316.54,316.54,126.62"
"3436,33,131,2023-11-15,17,308.57,5245.69,2098.31"
"1562,21,89,2023-03-13,10,185.63,1856.3,742.5"
"1499,51,165,2023-07-25,3,464.96,1394.88,557.94"
"838,511,171,2023-02-16,18,182.06,3277.08,1310.76"
"2134,881,137,2023-09-25,4,217.08,868.32,347.32"
"1213,200,176,2023-01-30,4,450.69,1802.76,721.12"
"2620,133,27,2023-01-21,6,24.15,144.9,57.96"
"356,23,149,2023-12-13,3,449.8,1349.4,539.76"
"380,308,62,2023-09-21,17,390.32,6635.44,2654.21"
"725,447,78,2023-12-28,9,393.56,3542.04,1416.78"
"3509,270,151,2023-04-04,15,158.57,2378.55,951.45"
"3015,199,174,2023-05-16,16,385.51,6168.16,2467.2"
"3195,726,99,2023-04-22,10,309.16,3091.6,1236.6"
"3493,439,17,2023-12-22,14,82.7,1157.8,463.12"
"3787,552,157,2023-11-19,19,361.05,6859.95,2743.98"
"2722,277,119,2023-01-16,4,259.77,1039.08,415.64"
"3199,718,155,2023-08-26,3,119.52,358.56,143.43"
"1123,238,84,2023-12-22,9,119.62,1076.58,430.65"
"1679,629,37,2023-02-02,11,426.53,4691.83,1876.71"
"1214,86,9,2023-02-01,13,252.63,3284.19,1313.65"
"3171,193,167,2023-10-21,20,351.25,7025.0,2810.0"
"81,36,11,2023-08-22,12,448.65,5383.8,2153.52"
"3088,457,94,2023-05-15,2,194.33,388.66,155.46"
"2621,342,79,2023-07-05,5,359.11,1795.55,718.2"
"1199,218,181,2023-06-27,7,165.12,1155.84,462.35"
"2785,725,138,2023-06-09,12,155.64,1867.68,747.12"
"3879,438,78,2023-02-08,2,393.56,787.12,314.84"
"510,785,146,2023-04-05,16,392.3,6276.8,2510.72"
"633,840,177,2023-10-20,13,105.58,1372.54,548.99"
"1348,775,23,2023-05-22,3,414.01,1242.03,496.8"
"3192,228,56,2023-04-15,8,185.38,1483.04,593.2"
"3340,675,166,2023-12-01,3,400.54,1201.62,480.66"
"223,634,156,2023-05-10,2,463.59,927.18,370.88"
"2095,469,190,2023-12-28,11,112.57,1238.27,495.33"
"3196,910,33,2023-05-05,17,171.55,2916.35,1166.54"
"2142,622,71,2023-10-10,20,345.96,6919.2,2767.6"
"845,132,48,2023-03-09,5,277.12,1385.6,554.25"
"2930,996,115,2023-11-03,18,474.53,8541.54,3416.58"
"2617,657,106,2023-02-06,16,436.67,6986.72,2794.72"
"208,350,95,2023-10-01,12,22.13,265.56,106.2"
"274,750,66,2023-01-21,17,216.19,3675.23,1470.16"
"2009,550,84,2023-08-11,2,119.62,239.24,95.7"
"2743,956,12,2023-04-10,7,132.23,925.61,370.23"
"895,615,48,2023-06-05,8,277.12,2216.96,886.8"
"3732,373,116,2023-04-27,6,69.44,416.64,166.68"
"1102,120,85,2023-02-17,3,69.75,209.25,83.7"
"1547,355,24,2023-11-19,6,402.4,2414.4,965.76"
"3387,309,154,2023-07-10,17,61.22,1040.74,416.33"
"3684,372,30,2023-02-08,14,37.38,523.32,209.3"
"3515,979,88,2023-04-23,1,472.98,472.98,189.19"
"201,369,22,2023-12-20,6,61.55,369.3,147.72"
"2611,703,84,2023-11-13,14,119.62,1674.68,669.9"
"1774,570,85,2023-05-25,5,69.75,348.75,139.5"
"2087,787,15,2023-03-19,13,439.85,5718.05,2287.22"
"1874,673,70,2023-07-19,11,52.92,582.12,232.87"
"2790,90,144,2023-09-10,16,386.88,6190.08,2476.0"
"1255,9,134,2023-09-14,11,48.78,536.58,214.61"
"3509,270,119,2023-04-04,19,259.77,4935.63,1974.29"
"2822,232,148,2023-04-12,5,252.03,1260.15,504.05"
"506,781,46,2023-08-29,4,457.24,1828.96,731.6"
"310,818,78,2023-12-02,1,393.56,393.56,157.42"
"1663,52,102,2023-05-08,13,138.93,1806.09,722.41"
"3120,161,13,2023-05-15,14,44.19,618.66,247.52"
"1529,642,58,2023-09-10,5,465.53,2327.65,931.05"
"2737,642,154,2023-04-08,19,61.22,1163.18,465.31"
"521,965,153,2023-05-31,6,390.77,2344.62,937.86"
"2993,236,191,2023-05-03,8,193.84,1550.72,620.32"
"960,409,56,2023-10-10,5,185.38,926.9,370.75"
"3982,292,118,2023-01-07,16,350.26,5604.16,2241.6"
"3315,759,138,2023-06-14,16,155.64,2490.24,996.16"
"288,42,196,2023-12-26,2,400.91,801.82,320.72"
"122,171,51,2023-01-30,13,438.22,5696.86,2278.77"
"465,308,91,2023-12-10,7,431.23,3018.61,1207.43"
"468,78,182,2023-11-05,20,301.46,6029.2,2411.6"
"3911,547,94,2023-04-17,10,194.33,1943.3,777.3"
"1292,296,110,2023-12-28,9,411.59,3704.31,1481.76"
"2327,323,63,2023-12-10,12,384.89,4618.68,1847.52"
"990,132,178,2023-02-07,12,317.95,3815.4,1526.16"
"3553,984,175,2023-03-31,4,78.76,315.04,126.0"
"2639,295,90,2023-02-15,7,172.65,1208.55,483.42"
"1049,987,151,2023-08-08,15,158.57,2378.55,951.45"
"1191,249,69,2023-07-08,13,215.55,2802.15,1120.86"
"270,207,12,2023-09-05,16,132.23,2115.68,846.24"
"3742,604,71,2023-02-09,20,345.96,6919.2,2767.6"
"1866,282,38,2023-05-24,8,461.25,3690.0,1476.0"
"3746,510,34,2023-08-18,1,223.0,223.0,89.2"
"1328,897,178,2023-09-12,2,317.95,635.9,254.36"
"2612,336,182,2023-02-07,18,301.46,5426.28,2170.44"
"1059,538,132,2023-11-16,9,166.14,1495.26,598.14"
"1925,794,137,2023-03-25,13,217.08,2822.04,1128.79"
"942,183,69,2023-02-24,11,215.55,2371.05,948.42"
"238,629,24,2023-10-23,13,402.4,5231.2,2092.48"
"215,905,75,2023-04-03,1,181.69,181.69,72.68"
"747,615,91,2023-03-20,17,431.23,7330.91,2932.33"
"785,106,171,2023-01-12,19,182.06,3459.14,1383.58"
"3501,347,8,2023-07-01,10,161.65,1616.5,646.6"
"2327,323,177,2023-12-10,18,105.58,1900.44,760.14"
"2345,359,91,2023-03-16,3,431.23,1293.69,517.47"
"3583,411,23,2023-09-03,9,414.01,3726.09,1490.4"
"2564,468,36,2023-11-03,16,455.51,7288.16,2915.2"
"2735,567,44,2023-09-11,6,351.27,2107.62,843.06"
"2775,669,127,2023-02-20,2,282.22,564.44,225.78"
"1966,47,13,2023-06-22,17,44.19,751.23,300.56"
"2279,377,66,2023-11-11,2,216.19,432.38,172.96"
"2929,767,111,2023-11-02,5,96.13,480.65,192.25"
"3508,634,8,2023-02-10,9,161.65,1454.85,581.94"
"926,154,127,2023-02-02,6,282.22,1693.32,677.34"
"3239,471,169,2023-06-13,18,449.93,8098.74,3239.46"
"1919,891,95,2023-05-29,4,22.13,88.52,35.4"
"42,127,46,2023-04-18,12,457.24,5486.88,2194.8"
"1596,253,119,2023-03-27,17,259.77,4416.09,1766.47"
"989,872,37,2023-11-14,11,426.53,4691.83,1876.71"
"3528,884,123,2023-06-19,19,386.83,7349.77,2939.87"
"635,491,9,2023-01-10,5,252.63,1263.15,505.25"
"2096,953,168,2023-08-17,19,217.29,4128.51,1651.48"
"1319,608,104,2023-05-08,9,22.23,200.07,80.01"
"3155,224,75,2023-02-18,15,181.69,2725.35,1090.2"
"168,132,146,2023-10-07,1,392.3,392.3,156.92"
"1491,977,159,2023-01-08,1,407.59,407.59,163.04"
"967,719,34,2023-02-18,1,223.0,223.0,89.2"
"688,817,119,2023-06-02,6,259.77,1558.62,623.46"
"1497,546,86,2023-03-15,7,293.48,2054.36,821.73"
"867,661,171,2023-08-05,2,182.06,364.12,145.64"
"544,400,71,2023-03-04,1,345.96,345.96,138.38"
"2501,670,88,2023-09-12,15,472.98,7094.7,2837.85"
"3468,412,43,2023-02-09,7,423.84,2966.88,1186.78"
"190,294,58,2023-12-13,5,465.53,2327.65,931.05"
"3215,142,103,2023-09-18,14,381.0,5334.0,2133.6"
"17,758,96,2023-10-14,11,246.27,2708.97,1083.61"
"2030,735,164,2023-10-16,9,236.27,2126.43,850.59"
"692,429,50,2023-07-25,16,57.36,917.76,367.04"
"3790,575,19,2023-04-10,7,344.67,2412.69,965.09"
"2114,471,99,2023-05-12,13,309.16,4019.08,1607.58"
"2774,413,182,2023-04-18,10,301.46,3014.6,1205.8"
"1332,529,140,2023-09-08,19,269.27,5116.13,2046.49"
"1661,835,76,2023-05-28,8,449.17,3593.36,1437.36"
"1319,608,60,2023-05-08,18,225.42,4057.56,1623.06"
"1226,960,160,2023-09-25,4,479.53,1918.12,767.24"
"2972,543,12,2023-07-31,1,132.23,132.23,52.89"
"2701,475,111,2023-12-06,19,96.13,1826.47,730.55"
"3812,432,180,2023-06-05,16,144.28,2308.48,923.36"
"2776,172,22,2023-08-23,19,61.55,1169.45,467.78"
"2076,43,173,2023-10-04,17,144.69,2459.73,983.96"
"3887,569,62,2023-03-06,15,390.32,5854.8,2341.95"
"3501,347,180,2023-07-01,15,144.28,2164.2,865.65"
"2931,968,30,2023-09-22,8,37.38,299.04,119.6"
"2021,584,128,2023-05-22,10,375.47,3754.7,1501.9"
"3421,293,139,2023-12-09,1,11.66,11.66,4.66"
"3739,498,38,2023-07-02,13,461.25,5996.25,2398.5"
"116,263,15,2023-08-04,18,439.85,7917.3,3166.92"
"2412,38,110,2023-02-05,16,411.59,6585.44,2634.24"
"2269,617,94,2023-10-15,13,194.33,2526.29,1010.49"
"3019,206,90,2023-10-11,1,172.65,172.65,69.06"
"24,846,169,2023-11-06,4,449.93,1799.72,719.88"
"2043,536,23,2023-08-13,9,414.01,3726.09,1490.4"
"1366,388,130,2023-11-26,1,470.78,470.78,188.31"
"1326,978,74,2023-04-18,1,65.6,65.6,26.24"
"2031,399,200,2023-12-27,20,40.22,804.4,321.8"
"2348,510,76,2023-01-26,13,449.17,5839.21,2335.71"
"1545,412,8,2023-10-17,19,161.65,3071.35,1228.54"
"2488,57,96,2023-04-11,12,246.27,2955.24,1182.12"
"791,384,19,2023-02-23,14,344.67,4825.38,1930.18"
"3286,477,145,2023-12-05,16,345.82,5533.12,2213.28"
"2514,799,84,2023-03-20,20,119.62,2392.4,957.0"
"2006,442,141,2023-05-20,4,64.32,257.28,102.92"
"2516,134,39,2023-03-14,5,205.79,1028.95,411.6"
"2420,160,66,2023-06-02,8,216.19,1729.52,691.84"
"1307,339,7,2023-01-09,4,216.49,865.96,346.4"
"2337,626,167,2023-08-12,3,351.25,1053.75,421.5"
"2424,727,108,2023-09-09,12,72.08,864.96,345.96"
"2794,475,93,2023-08-11,15,201.88,3028.2,1211.25"
"242,264,84,2023-05-18,18,119.62,2153.16,861.3"
"3190,412,163,2023-02-21,5,468.26,2341.3,936.5"
"183,704,133,2023-09-03,14,371.32,5198.48,2079.42"
"2707,120,10,2023-12-30,12,53.9,646.8,258.72"
"1176,713,183,2023-01-19,11,282.41,3106.51,1242.56"
"1056,88,120,2023-10-25,14,481.98,6747.72,2699.06"
"345,648,149,2023-10-15,10,449.8,4498.0,1799.2"
"513,122,148,2023-01-09,1,252.03,252.03,100.81"
"2416,425,68,2023-01-20,15,418.68,6280.2,2512.05"
"879,566,126,2023-04-16,16,135.72,2171.52,868.64"
"3710,238,153,2023-10-25,17,390.77,6643.09,2657.27"
"1006,589,171,2023-05-25,3,182.06,546.18,218.46"
"2919,870,121,2023-12-21,16,132.07,2113.12,845.28"
"3225,822,192,2023-01-23,19,249.39,4738.41,1895.44"
"3796,479,170,2023-10-20,20,365.72,7314.4,2925.8"
"2636,714,155,2023-09-23,5,119.52,597.6,239.05"
"3289,348,76,2023-07-22,19,449.17,8534.23,3413.73"
"955,544,62,2023-03-24,9,390.32,3512.88,1405.17"
"286,581,153,2023-02-10,6,390.77,2344.62,937.86"
"2215,739,117,2023-01-24,18,244.19,4395.42,1758.24"
"3423,252,104,2023-02-01,14,22.23,311.22,124.46"
"3752,119,196,2023-11-01,1,400.91,400.91,160.36"
"2325,800,80,2023-11-06,12,121.65,1459.8,583.92"
"2558,484,179,2023-09-01,17,332.3,5649.1,2259.64"
"567,545,119,2023-03-09,17,259.77,4416.09,1766.47"
"368,726,28,2023-10-15,4,338.72,1354.88,541.96"
"848,214,192,2023-09-23,2,249.39,498.78,199.52"
"2741,882,100,2023-10-30,7,404.25,2829.75,1131.9"
"142,157,41,2023-09-03,20,181.06,3621.2,1448.4"
"374,219,198,2023-03-29,13,355.24,4618.12,1847.3"
"3054,563,45,2023-05-30,4,311.14,1244.56,497.84"
"3334,222,54,2023-01-25,2,228.55,457.1,182.84"
"2321,367,194,2023-06-12,17,244.57,4157.69,1663.11"
"3472,627,155,2023-07-31,6,119.52,717.12,286.86"
"1154,168,146,2023-01-01,9,392.3,3530.7,1412.28"
"2229,34,53,2023-04-15,7,471.48,3300.36,1320.13"
"3476,281,134,2023-01-05,17,48.78,829.26,331.67"
"1526,732,123,2023-09-01,8,386.83,3094.64,1237.84"
"1355,66,4,2023-07-22,2,358.66,717.32,286.92"
"2995,196,4,2023-02-28,9,358.66,3227.94,1291.14"
"3079,366,117,2023-03-24,19,244.19,4639.61,1855.92"
"3782,153,200,2023-11-08,12,40.22,482.64,193.08"
"1326,978,45,2023-04-18,12,311.14,3733.68,1493.52"
"2226,589,7,2023-03-17,16,216.49,3463.84,1385.6"
"3352,181,174,2023-09-01,17,385.51,6553.67,2621.4"
"1700,309,51,2023-11-26,3,438.22,1314.66,525.87"
"3386,951,167,2023-11-25,5,351.25,1756.25,702.5"
"449,736,90,2023-08-23,15,172.65,2589.75,1035.9"
"3762,482,100,2023-11-06,7,404.25,2829.75,1131.9"
"2731,540,11,2023-08-07,18,448.65,8075.7,3230.28"
"1539,678,169,2023-11-17,15,449.93,6748.95,2699.55"
"2368,677,168,2023-06-10,16,217.29,3476.64,1390.72"
"2931,968,103,2023-09-22,16,381.0,6096.0,2438.4"
"2827,355,127,2023-10-25,3,282.22,846.66,338.67"
"2981,612,110,2023-05-04,2,411.59,823.18,329.28"
"657,468,177,2023-07-29,18,105.58,1900.44,760.14"
"1649,630,11,2023-01-01,7,448.65,3140.55,1256.22"
"3092,702,127,2023-10-22,15,282.22,4233.3,1693.35"
"1401,103,188,2023-01-17,17,140.2,2383.4,953.36"
"2136,781,54,2023-07-16,7,228.55,1599.85,639.94"
"592,813,9,2023-09-12,10,252.63,2526.3,1010.5"
"3982,292,172,2023-01-07,12,23.98,287.76,115.08"
"2227,877,110,2023-08-03,2,411.59,823.18,329.28"
"1133,454,66,2023-01-07,9,216.19,1945.71,778.32"
"2507,816,92,2023-12-04,12,118.24,1418.88,567.6"
"1106,404,17,2023-08-13,18,82.7,1488.6,595.44"
"683,504,157,2023-07-17,14,361.05,5054.7,2021.88"
"2627,868,100,2023-04-04,4,404.25,1617.0,646.8"
"1330,548,165,2023-11-07,20,464.96,9299.2,3719.6"
"1803,195,37,2023-12-10,6,426.53,2559.18,1023.66"
"2351,138,194,2023-07-18,11,244.57,2690.27,1076.13"
"3754,320,67,2023-01-17,20,42.94,858.8,343.6"
"1160,775,152,2023-03-19,11,64.13,705.43,282.15"
"2480,519,7,2023-04-05,3,216.49,649.47,259.8"
"1893,85,124,2023-05-12,9,324.36,2919.24,1167.66"
"3014,469,121,2023-06-28,3,132.07,396.21,158.49"
"2293,865,12,2023-04-23,7,132.23,925.61,370.23"
"1986,188,36,2023-12-06,14,455.51,6377.14,2550.8"
"225,521,172,2023-06-26,19,23.98,455.62,182.21"
"1708,804,179,2023-11-13,3,332.3,996.9,398.76"
"784,440,140,2023-04-15,3,269.27,807.81,323.13"
"3645,513,84,2023-08-11,11,119.62,1315.82,526.35"
"1584,17,63,2023-12-13,15,384.89,5773.35,2309.4"
"3539,996,134,2023-04-26,10,48.78,487.8,195.1"
"1074,807,44,2023-09-06,7,351.27,2458.89,983.57"
"3095,600,101,2023-12-05,16,447.77,7164.32,2865.76"
"3930,786,62,2023-12-26,5,390.32,1951.6,780.65"
"2100,775,104,2023-07-27,3,22.23,66.69,26.67"
"2739,558,148,2023-12-03,2,252.03,504.06,201.62"
"3878,859,159,2023-11-14,20,407.59,8151.8,3260.8"
"3420,443,63,2023-11-21,7,384.89,2694.23,1077.72"
"166,467,56,2023-04-14,19,185.38,3522.22,1408.85"
"2556,699,4,2023-10-10,19,358.66,6814.54,2725.74"
"1822,206,49,2023-05-20,2,15.67,31.34,12.54"
"231,336,31,2023-04-14,19,465.59,8846.21,3538.56"
"2239,203,169,2023-07-16,12,449.93,5399.16,2159.64"
"3278,693,49,2023-11-26,12,15.67,188.04,75.24"
"846,776,100,2023-04-02,3,404.25,1212.75,485.1"
"1965,560,17,2023-08-02,9,82.7,744.3,297.72"
"3948,994,64,2023-03-31,9,230.11,2070.99,828.36"
"2270,295,120,2023-02-11,5,481.98,2409.9,963.95"
"1837,25,74,2023-11-06,12,65.6,787.2,314.88"
"3304,730,53,2023-01-06,3,471.48,1414.44,565.77"
"1562,21,74,2023-03-13,13,65.6,852.8,341.12"
"2738,906,146,2023-09-16,2,392.3,784.6,313.84"
"656,399,131,2023-08-11,20,308.57,6171.4,2468.6"
"230,201,54,2023-07-18,7,228.55,1599.85,639.94"
"2134,881,146,2023-09-25,8,392.3,3138.4,1255.36"
"2587,304,105,2023-03-15,19,10.36,196.84,78.66"
"3883,690,195,2023-07-25,8,189.23,1513.84,605.52"
"3180,537,40,2023-02-25,18,75.2,1353.6,541.44"
"2976,972,167,2023-05-20,6,351.25,2107.5,843.0"
"3308,711,178,2023-08-30,1,317.95,317.95,127.18"
"245,211,117,2023-08-31,17,244.19,4151.23,1660.56"
"449,736,128,2023-08-23,14,375.47,5256.58,2102.66"
"2202,28,177,2023-01-01,5,105.58,527.9,211.15"
"3197,755,87,2023-06-23,8,87.05,696.4,278.56"
"2386,865,98,2023-02-14,15,185.15,2777.25,1110.9"
"3803,567,105,2023-06-01,4,10.36,41.44,16.56"
"2630,490,173,2023-09-07,4,144.69,578.76,231.52"
"1550,715,61,2023-11-15,1,269.98,269.98,107.99"
"500,291,30,2023-07-09,12,37.38,448.56,179.4"
"2509,347,108,2023-12-28,9,72.08,648.72,259.47"
"2806,2,107,2023-07-30,17,390.03,6630.51,2652.17"
"3984,741,42,2023-08-30,20,167.68,3353.6,1341.4"
"2835,354,21,2023-11-17,9,317.91,2861.19,1144.44"
"1933,559,78,2023-02-05,11,393.56,4329.16,1731.62"
"2673,636,37,2023-11-01,16,426.53,6824.48,2729.76"
"1911,696,123,2023-05-31,18,386.83,6962.94,2785.14"
"178,118,165,2023-02-28,20,464.96,9299.2,3719.6"
"2855,541,120,2023-09-02,6,481.98,2891.88,1156.74"
"2789,644,182,2023-11-21,16,301.46,4823.36,1929.28"
"3338,310,70,2023-06-18,6,52.92,317.52,127.02"
"1516,808,30,2023-04-01,17,37.38,635.46,254.15"
"2956,712,112,2023-04-24,8,385.73,3085.84,1234.32"
"858,854,117,2023-05-28,3,244.19,732.57,293.04"
"3828,146,38,2023-05-06,13,461.25,5996.25,2398.5"
"1341,235,39,2023-10-18,2,205.79,411.58,164.64"
"2628,651,168,2023-08-11,6,217.29,1303.74,521.52"
